% Model:              spr_bsa_calc.mph
% Version:            COMSOL 6.0.0.405
% Date:               Nov 27 2024, 09:33
% Table:              Table 1 - Global Evaluation 1
% in_rad                 h_BSA (nm)               freq (THz)               Reflectance, port 1 (1)
1.078                    41                       304.66713211382114       0.9594760465624732
1.078                    45.99999999999999        304.66713211382114       0.9592142543120239
1.078                    50.99999999999999        304.66713211382114       0.9589639785193002
1.078                    56                       304.66713211382114       0.9587242865115371
1.079                    0.9999999999999999       304.66713211382114       0.962784598183647
1.079                    6                        304.66713211382114       0.9623411648710516
1.079                    11                       304.66713211382114       0.961924621732117
1.079                    15.999999999999998       304.66713211382114       0.9615328372639684
1.079                    21                       304.66713211382114       0.9611636405227975
1.079                    25.999999999999996       304.66713211382114       0.9608150732708219
1.079                    30.999999999999996       304.66713211382114       0.9604853451259873
1.079                    36                       304.66713211382114       0.960172828375146
1.079                    41                       304.66713211382114       0.9598760480360841
1.079                    45.99999999999999        304.66713211382114       0.9595936695418963
1.079                    50.99999999999999        304.66713211382114       0.9593244862125009
1.079                    56                       304.66713211382114       0.9590674066535252
1.08                     0.9999999999999999       304.66713211382114       0.9633847362136556
1.08                     6                        304.66713211382114       0.9629020283542885
1.08                     11                       304.66713211382114       0.9624492701101
1.08                     15.999999999999998       304.66713211382114       0.962024242090666
1.08                     21                       304.66713211382114       0.961624604314784
1.08                     25.999999999999996       304.66713211382114       0.9612481937006745
1.08                     30.999999999999996       304.66713211382114       0.9608930046470273
1.08                     36                       304.66713211382114       0.9605571980378305
1.08                     41                       304.66713211382114       0.9602390987717021
1.08                     45.99999999999999        304.66713211382114       0.9599371869891552
1.08                     50.99999999999999        304.66713211382114       0.9596500867991562
1.08                     56                       304.66713211382114       0.9593765536479675
1.081                    0.9999999999999999       304.66713211382114       0.9639433938895704
1.081                    6                        304.66713211382114       0.963424112348113
1.081                    11                       304.66713211382114       0.9629372418536781
1.081                    15.999999999999998       304.66713211382114       0.9624806813377179
1.081                    21                       304.66713211382114       0.9620520484935415
1.081                    25.999999999999996       304.66713211382114       0.9616490545453412
1.081                    30.999999999999996       304.66713211382114       0.9612695288762249
1.081                    36                       304.66713211382114       0.9609114533308336
1.081                    41                       304.66713211382114       0.9605729739316545
1.081                    45.99999999999999        304.66713211382114       0.9602523997593604
1.081                    50.99999999999999        304.66713211382114       0.9599481954855302
1.081                    56                       304.66713211382114       0.9596589703040856
1.082                    0.9999999999999999       304.66713211382114       0.9644667167417129
1.082                    6                        304.66713211382114       0.9639138020456826
1.082                    11                       304.66713211382114       0.9633949910810473
1.082                    15.999999999999998       304.66713211382114       0.9629085795678496
1.082                    21                       304.66713211382114       0.9624523114244531
1.082                    25.999999999999996       304.66713211382114       0.9620238760727704
1.082                    30.999999999999996       304.66713211382114       0.9616210029643639
1.082                    36                       304.66713211382114       0.9612415363430185
1.082                    41                       304.66713211382114       0.9608834701843142
1.082                    45.99999999999999        304.66713211382114       0.9605449601968642
1.082                    50.99999999999999        304.66713211382114       0.9602243235179612
1.082                    56                       304.66713211382114       0.9599200312908415
1.083                    0.9999999999999999       304.66713211382114       0.9649590231333692
1.083                    6                        304.66713211382114       0.9643757688755168
1.083                    11                       304.66713211382114       0.9638273345683408
1.083                    15.999999999999998       304.66713211382114       0.9633127808663374
1.083                    21                       304.66713211382114       0.9628301971673385
1.083                    25.999999999999996       304.66713211382114       0.9623773843113991
1.083                    30.999999999999996       304.66713211382114       0.9619520541816527
1.083                    36                       304.66713211382114       0.9615519651969424
1.083                    41                       304.66713211382114       0.9611749923639791
1.083                    45.99999999999999        304.66713211382114       0.9608191595049345
1.083                    50.99999999999999        304.66713211382114       0.9604826504301176
1.083                    56                       304.66713211382114       0.9601638078147006
1.084                    0.9999999999999999       304.66713211382114       0.9654231831469303
1.084                    6                        304.66713211382114       0.9648133685600936
1.084                    11                       304.66713211382114       0.964237857848683
1.084                    15.999999999999998       304.66713211382114       0.9636969570725316
1.084                    21                       304.66713211382114       0.9631893825265995
1.084                    25.999999999999996       304.66713211382114       0.9627132149705168
1.084                    30.999999999999996       304.66713211382114       0.9622662515270873
1.084                    36                       304.66713211382114       0.9618462286138492
1.084                    41                       304.66713211382114       0.9614509425404573
1.084                    45.99999999999999        304.66713211382114       0.9610783110569726
1.084                    50.99999999999999        304.66713211382114       0.9607264014626284
1.084                    56                       304.66713211382114       0.9603934391053498
1.085                    0.9999999999999999       304.66713211382114       0.9658608637041922
1.085                    6                        304.66713211382114       0.9652289085709502
1.085                    11                       304.66713211382114       0.9646291920129269
1.085                    15.999999999999998       304.66713211382114       0.9640638874241267
1.085                    21                       304.66713211382114       0.9635326961308814
1.085                    25.999999999999996       304.66713211382114       0.9630341900996737
1.085                    30.999999999999996       304.66713211382114       0.962566378925021
1.085                    36                       304.66713211382114       0.9621270550643809
1.085                    41                       304.66713211382114       0.9617139848063411
1.085                    45.99999999999999        304.66713211382114       0.9613250106652025
1.085                    50.99999999999999        304.66713211382114       0.9609581032588879
1.085                    56                       304.66713211382114       0.9606113835581397
1.086                    0.9999999999999999       304.66713211382114       0.9662726791638944
1.086                    6                        304.66713211382114       0.9656238263088495
1.086                    11                       304.66713211382114       0.9650032037207771
1.086                    15.999999999999998       304.66713211382114       0.9644156528352009
1.086                    21                       304.66713211382114       0.9638623131868536
1.086                    25.999999999999996       304.66713211382114       0.9633425113538893
